generation,N_shifts,logPrior,logLik,eventRate,acceptRate
204000,1,0.780275,-224.611,3.75571,0.49
205000,1,4.04361,-218.412,0.581238,0.457
206000,1,4.60907,-220.87,0.708667,0.458
207000,0,1.22637,-227.736,0.674573,0.3095
208000,1,4.25528,-217.854,1.26571,0.49725
209000,0,2.23387,-227.042,0.125914,0.3195
210000,0,2.49327,-226.728,0.136036,0.353
211000,0,2.33011,-225.987,0.425919,0.276
212000,1,3.8299,-219.182,0.222609,0.493
213000,2,4.89144,-219.104,1.1485,0.511
214000,2,4.80416,-221.222,1.01919,0.505
215000,2,3.81769,-217.686,2.42599,0.5085
216000,1,3.33218,-216.477,0.144062,0.502
217000,1,4.25253,-219.677,0.0151892,0.476
218000,1,4.25198,-219.45,0.395592,0.496
219000,2,4.26061,-221.224,1.73215,0.4982
220000,1,2.25027,-216.395,1.35908,0.512
221000,1,4.45454,-219.74,0.382386,0.5094
222000,1,2.61544,-221.347,2.21618,0.47925
223000,1,3.00901,-218.6,1.70972,0.476
224000,1,3.98563,-220.653,0.9652,0.357077
225000,1,4.70055,-217.909,0.312509,0.472
226000,0,1.92808,-228.621,0.308826,0.407
227000,0,2.41328,-228.593,0.120239,0.4315
228000,1,2.807,-220.086,0.484019,0.477429
229000,0,1.22171,-225.772,1.61697,0.405333
230000,0,1.43703,-225.799,0.570482,0.363
231000,2,6.26713,-218.974,0.965739,0.501667
232000,0,1.67698,-227.817,0.265947,0.3155
233000,0,1.87638,-227.391,0.173823,0.215
234000,0,1.64364,-229.195,0.139374,0.267
235000,0,0.355476,-226.543,2.17096,0.295
236000,0,-3.99407,-225.92,0.604581,0.297
237000,0,1.87164,-226.161,0.0637372,0.333
238000,0,2.35007,-226.658,0.347373,0.305
239000,0,2.51696,-226.075,0.00596785,0.389
240000,0,1.45358,-228.02,0.940071,0.310357
241000,0,1.46361,-228.23,0.557063,0.183
242000,1,3.86503,-216.14,1.35715,0.507364
243000,0,1.29556,-226.499,1.23363,0.3104
244000,1,-2.02828,-216.512,3.8312,0.425
245000,0,1.54796,-226.22,1.09923,0.310667
246000,0,2.59306,-226.496,0.111237,0.286
247000,1,2.68968,-220.593,1.09042,0.3395
248000,2,3.81485,-217.251,1.33174,0.493
249000,1,4.44825,-218.294,0.220892,0.529
250000,1,2.20083,-219.979,1.5934,0.491667
251000,1,4.58639,-219.635,0.157828,0.4795
252000,1,1.75888,-218.588,2.12019,0.498
253000,2,3.86413,-220.803,0.466261,0.487333
254000,1,3.58849,-217.18,1.61369,0.485
255000,1,3.80661,-218.315,1.40851,0.513667
256000,3,4.80564,-219.62,1.02914,0.551
257000,2,2.87168,-217.959,2.44694,0.54
258000,1,2.5131,-220.395,1.45685,0.458
259000,0,2.3876,-226.205,0.32878,0.312385
260000,0,1.4278,-225.849,1.29297,0.353
261000,1,2.7658,-229.717,0.827849,0.518
262000,0,1.40932,-227.069,1.19143,0.329
263000,0,1.3574,-226.332,0.539775,0.37
264000,1,0.363672,-226.394,0.641235,0.38
265000,1,2.72654,-228.145,1.43972,0.402375
266000,0,2.25654,-226.318,0.340673,0.393125
267000,0,1.49932,-225.774,1.24548,0.383
268000,0,2.19769,-227.263,0.521346,0.35
269000,0,2.51111,-226.607,0.0656372,0.358
270000,0,1.96703,-228.414,0.771713,0.33625
271000,0,2.56933,-226.153,0.147908,0.334
272000,1,3.89437,-222.619,0.959173,0.298
273000,0,2.26477,-226.324,0.45548,0.315
274000,0,1.83842,-226.806,0.950864,0.299
275000,0,2.46724,-227.888,0.0515449,0.33
276000,0,2.3399,-225.933,0.0132587,0.397765
277000,0,-0.566255,-225.882,2.56811,0.318
278000,2,5.77242,-219.076,1.18644,0.379333
279000,2,4.99962,-221.025,0.945872,0.534
280000,0,2.3308,-227.61,0.188474,0.3084
281000,0,1.55664,-226.34,1.19245,0.348
282000,0,1.7322,-226.775,0.877416,0.303
283000,0,1.85108,-225.667,0.944787,0.323
284000,0,2.41241,-228.667,0.0222924,0.319
285000,0,2.55006,-226.422,0.156326,0.395
286000,0,2.78272,-226.496,0.00817301,0.293
287000,0,-2.19527,-227.814,3.99322,0.269
288000,0,2.60255,-226.764,0.0110577,0.304889
289000,0,2.63368,-226.183,0.103069,0.297
290000,2,4.52819,-218.416,1.99291,0.492364
291000,1,4.11201,-218.245,0.981087,0.517
292000,1,2.90495,-221.206,0.52233,0.519
293000,1,3.49236,-218.037,0.655675,0.45
294000,0,0.611799,-230.403,0.386214,0.296714
295000,0,2.08891,-226.076,0.63441,0.247
296000,1,2.14834,-221.367,1.09482,0.370857
297000,1,4.40152,-220.579,0.097477,0.485
298000,1,1.22433,-217.93,1.05773,0.4982
299000,1,3.9002,-217.915,0.660528,0.4845
300000,2,7.04841,-219.442,0.478873,0.498
301000,1,4.17001,-220.753,0.540928,0.524
302000,0,2.34398,-227.035,0.267881,0.303714
303000,0,2.45239,-227.2,0.210786,0.307
304000,1,2.95528,-220.423,0.813428,0.493333
305000,1,3.3613,-219.636,0.987761,0.504
306000,0,1.80268,-227.468,0.362455,0.367333
307000,2,1.62623,-216.176,1.72267,0.4895
308000,0,2.00702,-225.801,0.176704,0.3545
309000,0,1.5621,-227.355,0.567751,0.338656
310000,1,3.49922,-221.078,0.951226,0.459
311000,1,4.1791,-218.185,0.907507,0.49
312000,1,0.0560004,-217.92,0.436171,0.522
313000,2,4.51545,-215.944,0.903179,0.496667
314000,2,4.23253,-218.162,1.83443,0.502
315000,1,4.17062,-219.57,0.405516,0.482
316000,2,3.95406,-216.182,1.51824,0.497
317000,1,3.4216,-228.924,0.0349826,0.312625
318000,0,1.79869,-226.491,0.624363,0.339
319000,0,2.5771,-226.169,0.22536,0.313
320000,0,2.31085,-226.416,0.409521,0.429316
321000,2,5.40967,-216.121,1.32763,0.448
322000,0,1.78594,-228.665,0.861968,0.336
323000,1,3.58451,-219.995,0.815397,0.382
324000,1,3.19588,-220.195,0.860063,0.482
325000,1,4.11722,-220.826,0.499879,0.475
326000,1,4.01243,-219.994,1.05987,0.48
327000,0,1.99127,-226.504,0.666797,0.3298
328000,0,1.7556,-227.253,0.0816819,0.301
329000,2,4.95869,-218.832,2.11111,0.473
330000,2,4.35117,-216.149,0.893719,0.4805
331000,1,-0.908935,-217.283,0.739251,0.5135
332000,1,4.93906,-218.074,0.405282,0.488187
333000,1,3.87633,-220.417,1.04271,0.519
334000,1,2.62985,-217.373,0.747304,0.491
335000,1,3.14208,-216.302,0.880229,0.5076
336000,2,0.405745,-217.416,0.905577,0.4826
337000,1,4.13539,-220.229,1.22208,0.485333
338000,3,0.929183,-218.539,1.29564,0.542
339000,1,2.58496,-216.013,0.527174,0.566
340000,2,5.38432,-219.07,0.952788,0.48675
341000,1,2.82579,-220.047,0.990109,0.5085
342000,1,0.0197359,-219.195,1.93069,0.502
343000,1,3.58927,-221.201,0.518044,0.507375
344000,1,0.868642,-217.967,0.121619,0.4705
345000,1,3.27187,-218.86,1.46383,0.429
346000,1,2.75244,-219.341,2.23527,0.443
347000,1,3.91652,-218.774,0.700548,0.49
348000,1,2.43448,-219.972,0.490139,0.418
349000,1,2.92217,-223.058,0.246305,0.516
350000,1,4.69741,-219.538,0.421311,0.478
351000,1,4.20662,-220.326,0.403604,0.444
352000,2,4.77216,-218.633,1.65562,0.4805
353000,1,2.48945,-219.168,1.99981,0.52
354000,1,4.06226,-219.901,0.203005,0.508571
355000,1,3.18895,-217.689,0.707415,0.412
356000,1,3.11887,-219.643,1.13883,0.4926
357000,1,1.67894,-218.617,3.39401,0.456
358000,2,3.36808,-217.908,4.00831,0.479
359000,2,3.49791,-216.971,3.11628,0.485
360000,1,0.183806,-220.537,0.942015,0.47
361000,1,2.97358,-217.328,0.646547,0.493575
362000,1,3.6238,-229.302,1.03203,0.4355
363000,0,2.47658,-226.217,0.0754558,0.322
364000,1,3.58637,-221.297,0.59906,0.498143
365000,1,3.5608,-219.793,0.235301,0.5128
366000,1,3.90842,-221.517,1.03349,0.475
367000,1,1.81191,-220.428,1.46391,0.502833
368000,0,0.631018,-228.77,0.813804,0.3085
369000,1,0.613302,-218.193,2.30175,0.427167
370000,1,1.59559,-220.051,2.37501,0.487
371000,0,2.22977,-228.264,0.0894503,0.249
372000,2,3.77589,-220.938,1.44339,0.516
373000,1,4.84784,-216.848,0.231337,0.466
374000,2,4.17411,-219.671,1.34556,0.5
375000,1,3.66455,-219.608,0.791239,0.5094
376000,2,2.94383,-218.528,1.96291,0.503222
377000,0,2.62609,-228.449,0.0623772,0.337182
378000,2,2.57166,-223.265,3.21187,0.412
379000,2,2.84914,-218.806,3.11968,0.523
380000,1,2.46452,-219.343,1.01183,0.5085
381000,1,1.56237,-216.42,1.75804,0.513
382000,1,4.06552,-218.531,0.700512,0.467
383000,3,6.00348,-221.965,0.7645,0.534
384000,1,3.38104,-217.855,0.914278,0.488
385000,1,3.10402,-217.943,1.53792,0.502
386000,2,4.98792,-216.864,1.2146,0.508857
387000,1,4.05212,-220.058,0.0677418,0.484
388000,1,3.08876,-218.294,1.45008,0.499333
389000,2,7.26621,-219.934,0.484623,0.492
390000,1,2.65625,-215.59,1.26365,0.482
391000,1,4.25043,-219.674,0.306995,0.486
392000,2,4.02727,-216.066,2.5157,0.506
393000,1,3.9025,-221.374,0.278675,0.506
394000,1,3.62708,-220.513,1.02091,0.489
395000,1,2.79422,-220.886,1.23699,0.476
396000,1,1.75927,-220.129,1.74087,0.477
397000,1,4.35575,-219.237,0.131231,0.350545
398000,1,3.91389,-220.58,0.48976,0.477
399000,2,5.67727,-218.053,0.692889,0.512
400000,0,2.09416,-227.331,0.308807,0.343269
401000,0,1.8601,-226.081,0.861827,0.333
402000,0,2.58525,-226.65,0.0819801,0.338
403000,1,3.78001,-219.836,0.547248,0.494429
404000,1,4.06497,-221.108,1.36815,0.493
405000,1,3.9319,-218.83,1.50695,0.49
406000,1,2.25447,-217.452,0.16725,0.502
407000,1,3.17373,-219.84,1.24459,0.487312
408000,1,3.457,-220.054,1.14736,0.412
409000,1,1.40203,-218.896,0.910897,0.517
410000,1,3.3068,-216.919,0.753819,0.502
411000,1,3.26914,-219.321,0.953556,0.484
412000,0,2.07794,-226.755,0.226417,0.2921
413000,1,1.11612,-223.593,1.54008,0.5125
414000,1,5.11504,-218.572,0.271929,0.435
415000,1,3.46859,-216.125,0.860042,0.504
416000,0,2.06831,-227.095,0.58757,0.26525
417000,0,1.44699,-225.654,1.35306,0.328
418000,0,1.92247,-226.779,0.459002,0.316
419000,2,5.26091,-216.449,1.20988,0.49575
420000,1,3.77306,-217.275,0.810643,0.487857
421000,0,0.803864,-227.076,1.42791,0.264667
422000,0,1.57482,-228.885,0.82815,0.322
423000,1,2.9544,-217.809,0.330073,0.50325
424000,0,2.28123,-226.906,0.28064,0.3145
425000,0,1.58997,-226.994,1.07096,0.4225
426000,1,2.44436,-217.256,1.24293,0.4985
427000,0,2.08353,-226.599,0.554591,0.304
428000,0,2.18961,-228.169,0.33522,0.325
429000,0,1.59947,-226.202,0.962915,0.332
430000,0,1.91417,-226.429,0.980783,0.334
431000,0,2.01487,-226.906,0.425977,0.307
432000,0,2.32813,-226.786,0.0976893,0.262
433000,0,0.730564,-225.725,2.11514,0.275
434000,0,1.8443,-226.422,0.582407,0.337
435000,0,1.82078,-226.023,0.117722,0.333
436000,0,1.58758,-226.229,1.14168,0.335
437000,1,2.95705,-220.382,0.928099,0.299
438000,0,1.12261,-225.716,1.67772,0.342657
439000,0,2.36126,-226,0.354183,0.279
440000,0,1.57436,-228.209,0.00931766,0.345
441000,0,2.3427,-227.575,0.0495535,0.339
442000,1,3.19289,-218.727,1.15941,0.341
443000,0,1.42163,-227.346,0.730657,0.327118
444000,0,2.23863,-226.936,0.371274,0.282
445000,3,1.72776,-216.81,1.4601,0.41525
446000,1,3.84032,-220.019,1.32792,0.506
447000,1,4.12337,-216.887,0.806367,0.54
448000,1,4.37399,-217.598,0.524232,0.379
449000,1,2.1354,-217.559,1.80862,0.3162
450000,1,4.3034,-215.923,0.901096,0.499
451000,1,-1.39738,-219.429,2.36652,0.499
452000,1,2.59076,-223.046,1.21493,0.501
453000,2,0.856968,-219.26,3.95984,0.453
454000,1,4.20263,-216.511,0.569211,0.496
455000,2,5.75722,-216.363,1.04924,0.517
456000,1,2.7717,-221.091,0.141231,0.482
457000,1,3.99955,-229.431,0.561362,0.408692
458000,0,2.17424,-225.982,0.629851,0.337
459000,0,2.17587,-225.975,0.0427375,0.319
460000,0,1.90859,-226.764,0.529732,0.36
461000,2,2.71207,-217.997,0.542583,0.5074
462000,1,4.26164,-219.895,0.0919613,0.52
463000,1,4.1649,-218.873,0.251458,0.498083
464000,2,1.46815,-221.254,2.74272,0.457
465000,2,5.61992,-219.164,1.23459,0.496
466000,1,3.32823,-221.85,1.97246,0.524
467000,1,3.8558,-219.449,1.17202,0.515
468000,0,1.57613,-228.06,1.07455,0.31475
469000,1,3.37525,-226.502,0.873409,0.498333
470000,0,1.66788,-226.155,1.08323,0.452957
471000,0,2.70587,-226.473,0.0413422,0.331
472000,0,1.43384,-227.059,0.668285,0.4478
473000,0,0.971561,-230.169,0.25423,0.221
474000,0,2.38563,-227.368,0.217744,0.3168
475000,0,2.71566,-226.014,0.0371503,0.331
476000,0,2.28608,-226.508,0.113211,0.324
477000,0,2.07117,-227.898,0.696885,0.303667
478000,0,0.959339,-230.092,0.279421,0.263
479000,0,1.94872,-226.705,0.518888,0.265
480000,0,1.29743,-227.386,0.968137,0.296857
481000,0,2.44853,-226.549,0.165584,0.326
482000,0,1.8623,-228.158,0.196451,0.262
483000,0,2.20019,-226.419,0.416374,0.288
484000,0,1.68434,-226.241,0.205405,0.296
485000,0,1.45733,-233.949,0.963927,0.279778
486000,0,1.77552,-227.608,0.826491,0.343
487000,0,2.307,-226.818,0.254903,0.303
488000,0,1.3845,-226.319,1.40586,0.267
489000,0,2.31126,-228.944,0.148911,0.287333
490000,0,1.47073,-226.837,1.07765,0.297545
491000,0,1.76166,-227.19,0.618582,0.475
492000,0,0.918139,-228.455,1.45981,0.253
493000,0,2.53218,-227.267,0.0265824,0.292
494000,0,2.11495,-229.799,0.106291,0.26
495000,0,1.85953,-227.283,0.156836,0.309286
496000,0,2.22901,-227.14,0.111656,0.234
497000,0,1.83356,-226.736,0.955138,0.302
498000,0,2.83682,-227.135,0.0631241,0.3125
499000,0,2.12835,-225.904,0.608378,0.262
500000,0,2.28696,-226.408,0.208963,0.309
501000,0,2.25764,-226.597,0.528781,0.309
502000,1,1.05389,-226.304,1.91093,0.325
503000,0,2.255,-227.554,0.216806,0.314667
504000,0,0.855842,-227.412,1.80639,0.4355
505000,1,3.74286,-221.298,0.204157,0.426857
506000,0,2.15754,-226.932,0.438063,0.359222
507000,0,-2.51187,-226.382,5.13732,0.271
508000,0,2.0952,-225.976,0.716712,0.281
509000,0,1.72728,-228.462,0.141498,0.291
510000,1,3.67022,-218.052,1.43654,0.471
511000,0,1.99442,-226.475,0.452917,0.397875
512000,0,2.49249,-226.77,0.061588,0.31
513000,0,2.21036,-226.747,0.524722,0.323
514000,3,4.96779,-222.863,2.88567,0.504889
515000,1,2.18061,-216.689,0.402168,0.521
516000,1,2.83583,-219.169,0.407322,0.481167
517000,1,4.61449,-217.376,0.401787,0.425909
518000,1,3.92396,-217.75,1.06073,0.4665
519000,1,4.45499,-220.103,0.771612,0.469
520000,1,3.57143,-216.666,0.753456,0.551
521000,1,2.12101,-217.016,1.71619,0.496
522000,1,1.6358,-218.869,1.74581,0.377222
523000,1,3.6491,-218.105,1.25114,0.479
524000,1,2.16299,-217.473,2.21825,0.485111
525000,1,4.15621,-218.365,0.030703,0.494
526000,1,2.69182,-221.847,1.24283,0.477
527000,1,2.1936,-215.123,1.76808,0.484
528000,0,2.26307,-226.191,0.374278,0.379
529000,0,1.29041,-226.624,0.579815,0.312
530000,0,2.26339,-226.654,0.412868,0.327
531000,1,2.687,-219.42,0.649151,0.493286
532000,0,2.30778,-226.333,0.11245,0.3585
533000,0,1.96615,-225.998,0.474541,0.323
534000,1,0.924436,-228.914,0.938608,0.334
535000,1,-0.168429,-218.107,2.37635,0.48
536000,0,1.50216,-227.379,0.629776,0.3055
537000,0,1.91384,-226.677,0.439097,0.235
538000,0,2.22894,-225.787,0.626233,0.416333
539000,0,2.47833,-226.1,0.218586,0.347056
540000,0,2.43348,-226.444,0.08847,0.341
541000,0,2.47325,-226.5,0.0932201,0.262
542000,0,1.98552,-227.11,0.166978,0.2685
543000,0,2.06554,-227.018,0.384634,0.272
544000,0,2.57044,-227.042,0.225709,0.348333
545000,0,1.60252,-226.95,0.996604,0.38875
546000,0,-1.72836,-226.403,0.954891,0.321
547000,0,2.18965,-225.74,0.529132,0.323
548000,1,1.59902,-227.356,1.43774,0.418
549000,0,0.996024,-226.037,1.44607,0.3352
550000,0,2.63724,-226.687,0.0505904,0.3803
551000,0,2.02633,-228.132,0.54309,0.348333
552000,0,2.24336,-226.848,0.275987,0.325
553000,3,4.20522,-225.387,0.63996,0.38875
554000,0,2.37665,-227.288,0.251882,0.343
555000,0,2.59636,-227.029,0.0295656,0.26
556000,1,0.442153,-219.151,0.308819,0.469
557000,1,3.62942,-217.436,1.3917,0.481
558000,1,0.349547,-218.81,2.65057,0.45
559000,1,4.21219,-218.452,0.75145,0.425
560000,2,5.19546,-215.865,0.892317,0.474
561000,1,2.59132,-219.642,0.737797,0.350143
562000,1,3.26145,-219.429,1.95587,0.495
563000,2,4.72764,-219.142,0.733868,0.503667
564000,1,3.24798,-218.909,1.23082,0.4465
565000,1,0.722593,-220.944,2.34785,0.4915
566000,1,0.464198,-219.427,1.77537,0.484
567000,1,4.43188,-217.392,0.193855,0.47
568000,1,3.15728,-219.849,1.28936,0.49
